payment_id,customer_id,payment_date,amount,payment_method,payment_status,failed_payment_reason,subscription_id
PAY00006569,CUST000483,2022-06-21,6.99,Credit Card,Success,,SUB0000483
PAY00006570,CUST000483,2022-07-21,6.99,Net Banking,Success,,SUB0000483
PAY00006571,CUST000483,2022-08-20,6.99,Credit Card,Success,,SUB0000483
PAY00006572,CUST000483,2022-09-19,6.99,Credit Card,Success,,SUB0000483
PAY00006573,CUST000483,2022-10-19,6.99,PayPal,Success,,SUB0000483
PAY00006574,CUST000484,2022-07-14,15.49,Credit Card,Success,,SUB0000483
PAY00006575,CUST000484,2022-08-13,15.49,Mobile Wallet,Success,,SUB0000483
PAY00006576,CUST000484,2022-09-12,15.49,Net Banking,Success,,SUB0000483
PAY00006577,CUST000484,2022-10-12,15.49,PayPal,Success,,SUB0000484
PAY00006578,CUST000484,2022-11-11,15.49,Credit Card,Success,,
PAY00006579,CUST000484,2022-12-11,15.49,Credit Card,Success,,SUB0000484
PAY00006580,CUST000484,2023-01-10,15.49,Gift Card,Success,,
PAY00006581,CUST000484,2023-02-09,15.49,Credit Card,Success,,SUB0000484
PAY00006582,CUST000484,2023-03-11,15.49,Net Banking,Success,,
PAY00006583,CUST000484,2023-04-10,15.49,Credit Card,Success,,SUB0000484
PAY00006584,CUST000484,2023-05-10,15.49,UPI,Success,,
PAY00006585,CUST000484,2023-06-09,15.49,UPI,Success,,SUB0000484
PAY00006586,CUST000484,2023-07-09,15.49,Net Banking,Success,,
PAY00006587,CUST000484,2023-08-08,15.49,Credit Card,Success,,
PAY00006588,CUST000484,2023-09-07,15.49,UPI,Success,,SUB0000485
PAY00006589,CUST000485,2024-05-28,6.99,Credit Card,Success,,
PAY00006590,CUST000485,2024-06-27,6.99,Credit Card,Success,,SUB0000485
PAY00006591,CUST000485,2024-07-27,6.99,Debit Card,Success,,
PAY00006592,CUST000485,2024-08-26,6.99,Credit Card,Success,,SUB0000485
PAY00006593,CUST000485,2024-09-25,6.99,UPI,Success,,SUB0000486
PAY00006594,CUST000485,2024-10-25,6.99,Credit Card,Success,,SUB0000486
PAY00006595,CUST000485,2024-11-24,6.99,Credit Card,Success,,SUB0000486
PAY00006596,CUST000485,2024-12-24,6.99,Gift Card,Success,,SUB0000486
PAY00006597,CUST000485,2025-01-23,6.99,Debit Card,Success,,SUB0000486
PAY00006598,CUST000485,2025-02-22,6.99,Mobile Wallet,Success,,SUB0000486
PAY00006599,CUST000485,2025-03-24,6.99,Credit Card,Success,,SUB0000486
PAY00006600,CUST000485,2025-04-23,6.99,Credit Card,Success,,SUB0000486
PAY00006601,CUST000485,2025-05-23,6.99,Credit Card,Failed,Incorrect card details,SUB0000486
PAY00006602,CUST000485,2025-06-22,6.99,Mobile Wallet,Success,,SUB0000486
PAY00006603,CUST000485,2025-07-22,6.99,UPI,Success,,SUB0000486
PAY00006604,CUST000486,2019-06-17,6.99,UPI,Success,,SUB0000486
PAY00006605,CUST000486,2019-07-17,6.99,PayPal,Success,,SUB0000486
PAY00006606,CUST000486,2019-08-16,6.99,Debit Card,Success,,SUB0000486
PAY00006607,CUST000486,2019-09-15,6.99,Credit Card,Success,,SUB0000486
PAY00006608,CUST000486,2019-10-15,6.99,Credit Card,Success,,SUB0000487
PAY00006609,CUST000486,2019-11-14,3.5,Net Banking,Success,,SUB0000487
PAY00006610,CUST000486,2019-12-14,6.99,Net Banking,Success,,SUB0000487
PAY00006611,CUST000486,2020-01-13,6.99,PayPal,Success,,SUB0000487
PAY00006612,CUST000486,2020-02-12,6.99,Net Banking,Success,,SUB0000487
PAY00006613,CUST000486,2020-03-13,6.99,UPI,Success,,SUB0000487
PAY00006614,CUST000486,2020-04-12,6.99,Net Banking,Success,,SUB0000487
PAY00006615,CUST000486,2020-05-12,6.99,PayPal,Success,,SUB0000487
PAY00006616,CUST000486,2020-06-11,6.99,Debit Card,Success,,SUB0000487
PAY00006617,CUST000486,2020-07-11,6.99,Gift Card,Success,,SUB0000487
PAY00006618,CUST000486,2020-08-10,6.99,PayPal,Failed,Bank declined,SUB0000487
PAY00006619,CUST000487,2025-09-11,22.99,Gift Card,Success,,SUB0000487
PAY00006620,CUST000487,2025-10-11,22.99,Debit Card,Success,,SUB0000487
PAY00006621,CUST000487,2025-11-10,22.99,Gift Card,Success,,SUB0000487
PAY00006622,CUST000487,2025-12-10,22.99,Gift Card,Success,,SUB0000487
PAY00006623,CUST000487,2026-01-09,22.99,UPI,Success,,SUB0000488
PAY00006624,CUST000487,2026-02-08,0.01,PayPal,Success,,SUB0000488
PAY00006625,CUST000487,2026-03-10,22.99,UPI,Success,,SUB0000488
PAY00006626,CUST000487,2026-04-09,22.99,Net Banking,Success,,SUB0000488
PAY00006627,CUST000487,2026-05-09,22.99,UPI,Success,,SUB0000488
PAY00006628,CUST000488,2026-05-11,22.99,Credit Card,Success,,SUB0000488
PAY00006629,CUST000489,2020-05-31,6.99,UPI,Success,,SUB0000488
PAY00006630,CUST000489,2020-06-30,6.99,Net Banking,Success,,SUB0000488
PAY00006631,CUST000489,2020-07-30,6.99,Credit Card,Success,,SUB0000488
PAY00006632,CUST000489,2020-08-29,6.99,Gift Card,Success,,SUB0000488
PAY00006633,CUST000489,2020-09-28,6.99,Debit Card,Success,,SUB0000488
PAY00006634,CUST000489,2020-10-28,6.99,Credit Card,Success,,SUB0000488
PAY00006635,CUST000489,2020-11-27,6.99,Debit Card,Success,,SUB0000488
PAY00006636,CUST000489,2020-12-27,6.99,Credit Card,Success,,SUB0000488
PAY00006637,CUST000489,2021-01-26,6.99,Debit Card,Success,,SUB0000488
PAY00006638,CUST000489,2021-02-25,6.99,Net Banking,Success,,SUB0000489
PAY00006639,CUST000489,2021-03-27,6.99,UPI,Failed,Bank declined,SUB0000489
PAY00006640,CUST000489,2021-04-26,6.99,UPI,Success,,SUB0000489
PAY00006641,CUST000489,2021-05-26,6.99,PayPal,Success,,SUB0000489
PAY00006642,CUST000489,2021-06-25,6.99,UPI,Success,,SUB0000489
PAY00006643,CUST000489,2021-07-25,6.99,PayPal,Success,,SUB0000489
PAY00006644,CUST000490,2025-06-19,15.49,Mobile Wallet,Success,,SUB0000489
PAY00006645,CUST000490,2025-07-19,15.49,Debit Card,Success,,SUB0000489
PAY00006646,CUST000490,2025-08-18,15.49,PayPal,Success,,SUB0000489
PAY00006647,CUST000490,2025-09-17,15.49,PayPal,Success,,SUB0000489
PAY00006648,CUST000490,2025-10-17,15.49,Credit Card,Success,,SUB0000489
PAY00006649,CUST000490,2025-11-16,15.49,UPI,Success,,SUB0000489
PAY00006650,CUST000490,2025-12-16,15.49,UPI,Success,,SUB0000489
PAY00006651,CUST000490,2026-01-15,15.49,Mobile Wallet,Success,,SUB0000489
PAY00006652,CUST000490,2026-02-14,15.49,PayPal,Success,,SUB0000489
PAY00006653,CUST000490,2026-03-16,15.49,Credit Card,Success,,SUB0000490
PAY00006654,CUST000490,2026-04-15,15.49,Credit Card,Success,,SUB0000490
PAY00006655,CUST000490,2026-05-15,15.49,Gift Card,Success,,SUB0000490
PAY00006656,CUST000491,2025-04-24,6.99,UPI,Success,,SUB0000490
PAY00006657,CUST000491,2025-05-24,6.99,Credit Card,Success,,SUB0000490
PAY00006658,CUST000491,2025-06-23,6.99,Debit Card,Success,,SUB0000490
PAY00006659,CUST000491,2025-07-23,6.99,Credit Card,Success,,SUB0000490
PAY00006660,CUST000491,2025-08-22,6.99,Mobile Wallet,Success,,SUB0000490
PAY00006661,CUST000491,2025-09-21,6.99,Credit Card,Success,,SUB0000490
PAY00006662,CUST000491,2025-10-21,6.99,UPI,Success,,SUB0000490
PAY00006663,CUST000491,2025-11-20,6.99,Net Banking,Success,,SUB0000490
PAY00006664,CUST000491,2025-12-20,6.99,Credit Card,Success,,SUB0000490
PAY00006665,CUST000491,2026-01-19,6.99,Credit Card,Success,,SUB0000490
PAY00006666,CUST000491,2026-02-18,6.99,Debit Card,Success,,SUB0000490
PAY00006667,CUST000491,2026-03-20,6.99,Credit Card,Success,,SUB0000490
PAY00006668,CUST000491,2026-04-19,6.99,Debit Card,Success,,SUB0000491
PAY00006669,CUST000491,2026-05-19,6.99,Credit Card,Success,,SUB0000491
PAY00006670,CUST000492,2022-10-27,22.99,Gift Card,Success,,SUB0000491
PAY00006671,CUST000492,2022-11-26,6.99,Credit Card,Success,,SUB0000491
PAY00006672,CUST000492,2022-12-26,6.99,Gift Card,Success,,SUB0000491
PAY00006673,CUST000492,2023-01-25,6.99,Net Banking,Success,,SUB0000491
PAY00006674,CUST000492,2023-02-24,6.99,Net Banking,Success,,SUB0000491
PAY00006675,CUST000492,2023-03-26,6.99,Debit Card,Success,,SUB0000491
PAY00006676,CUST000492,2023-04-25,6.99,Gift Card,Success,,SUB0000491
PAY00006677,CUST000492,2023-05-25,6.99,PayPal,Success,,SUB0000491
PAY00006678,CUST000492,2023-06-24,6.99,Debit Card,Success,,SUB0000491
PAY00006679,CUST000492,2023-07-24,6.99,Debit Card,Success,,SUB0000491
PAY00006680,CUST000492,2023-08-23,6.99,Net Banking,Success,,SUB0000491
PAY00006681,CUST000492,2023-09-22,6.99,UPI,Success,,SUB0000491
PAY00006682,CUST000492,2023-10-22,6.99,PayPal,Success,,SUB0000491
PAY00006683,CUST000492,2023-11-21,6.99,PayPal,Failed,Bank declined,SUB0000492
PAY00006684,CUST000492,2023-12-21,6.99,Credit Card,Success,,SUB0000492
PAY00006685,CUST000493,2025-03-07,6.99,Credit Card,Success,,SUB0000492
PAY00006686,CUST000493,2025-04-06,6.99,Credit Card,Success,,SUB0000492
PAY00006687,CUST000493,2025-05-06,6.99,Mobile Wallet,Success,,SUB0000492
PAY00006688,CUST000493,2025-06-05,6.99,Net Banking,Success,,SUB0000492
PAY00006689,CUST000493,2025-07-05,6.99,Credit Card,Success,,SUB0000492
PAY00006690,CUST000493,2025-08-04,6.99,Debit Card,Success,,SUB0000492
PAY00006691,CUST000493,2025-09-03,6.99,Mobile Wallet,Success,,SUB0000492
PAY00006692,CUST000493,2025-10-03,6.99,Debit Card,Success,,SUB0000492
PAY00006693,CUST000493,2025-11-02,6.99,UPI,Success,,SUB0000492
PAY00006694,CUST000493,2025-12-02,6.99,Debit Card,Failed,Incorrect card details,SUB0000492
PAY00006695,CUST000493,2026-01-01,6.99,Credit Card,Success,,SUB0000492
PAY00006696,CUST000493,2026-01-31,6.99,Credit Card,Success,,SUB0000492
PAY00006697,CUST000493,2026-03-02,6.99,Credit Card,Success,,SUB0000492
PAY00006698,CUST000493,2026-04-01,6.99,Debit Card,Success,,SUB0000493
PAY00006699,CUST000493,2026-05-01,6.99,PayPal,Success,,SUB0000493
PAY00006700,CUST000494,2022-10-13,6.99,Credit Card,Success,,SUB0000493
PAY00006701,CUST000494,2022-11-12,6.99,Credit Card,Success,,SUB0000493
PAY00006702,CUST000494,2022-12-12,6.99,Net Banking,Success,,SUB0000493
PAY00006703,CUST000494,2023-01-11,6.99,Gift Card,Success,,SUB0000493
PAY00006704,CUST000494,2023-02-10,6.99,PayPal,Success,,SUB0000493
PAY00006705,CUST000494,2023-03-12,6.99,Credit Card,Success,,SUB0000493
PAY00006706,CUST000494,2023-04-11,6.99,Credit Card,Success,,SUB0000493
PAY00006707,CUST000494,2023-05-11,6.99,Net Banking,Failed,Card expired,SUB0000493
PAY00006708,CUST000494,2023-06-10,6.99,PayPal,Success,,SUB0000493
PAY00006709,CUST000494,2023-07-10,6.99,Credit Card,Success,,SUB0000493
PAY00006710,CUST000494,2023-08-09,6.99,UPI,Success,,SUB0000493
PAY00006711,CUST000494,2023-09-08,6.99,Credit Card,Success,,SUB0000493
PAY00006712,CUST000494,2023-10-08,6.99,Credit Card,Success,,SUB0000493
PAY00006713,CUST000494,2023-11-07,6.99,UPI,Success,,SUB0000494
PAY00006714,CUST000494,2023-12-07,6.99,Debit Card,Success,,SUB0000494
PAY00006715,CUST000495,2019-08-10,15.49,Credit Card,Success,,SUB0000494
PAY00006716,CUST000495,2019-09-09,15.49,PayPal,Success,,SUB0000494
PAY00006717,CUST000495,2019-10-09,15.49,Credit Card,Success,,SUB0000494
PAY00006718,CUST000495,2019-11-08,15.49,UPI,Success,,SUB0000494
PAY00006719,CUST000495,2019-12-08,15.49,Credit Card,Success,,SUB0000494
PAY00006720,CUST000495,2020-01-07,15.49,PayPal,Success,,SUB0000494
PAY00006721,CUST000495,2020-02-06,15.49,Credit Card,Success,,SUB0000494
PAY00006722,CUST000495,2020-03-07,15.49,Credit Card,Success,,SUB0000494
PAY00006723,CUST000495,2020-04-06,15.49,Debit Card,Success,,SUB0000494
PAY00006724,CUST000495,2020-05-06,15.49,Mobile Wallet,Success,,SUB0000494
PAY00006725,CUST000495,2020-06-05,15.49,PayPal,Success,,SUB0000494
PAY00006726,CUST000495,2020-07-05,15.49,Net Banking,Success,,SUB0000494
PAY00006727,CUST000495,2020-08-04,15.49,Mobile Wallet,Success,,SUB0000494
PAY00006728,CUST000495,2020-09-03,15.49,UPI,Success,,SUB0000495
PAY00006729,CUST000495,2020-10-03,15.49,PayPal,Success,,SUB0000495
PAY00006730,CUST000496,2019-11-21,6.99,UPI,Success,,SUB0000495
PAY00006731,CUST000496,2019-12-21,6.99,Debit Card,Success,,SUB0000495
PAY00006732,CUST000496,2020-01-20,6.99,Mobile Wallet,Success,,SUB0000495
PAY00006733,CUST000496,2020-02-19,6.99,Credit Card,Success,,SUB0000495
PAY00006734,CUST000496,2020-03-20,6.99,UPI,Success,,SUB0000495
PAY00006735,CUST000496,2020-04-19,6.99,Gift Card,Success,,SUB0000495
PAY00006736,CUST000496,2020-05-19,6.99,UPI,Success,,SUB0000495
PAY00006737,CUST000496,2020-06-18,6.99,Mobile Wallet,Success,,SUB0000495
PAY00006738,CUST000496,2020-07-18,6.99,Net Banking,Success,,SUB0000495
PAY00006739,CUST000496,2020-08-17,6.99,UPI,Success,,SUB0000495
PAY00006740,CUST000496,2020-09-16,6.99,Debit Card,Success,,SUB0000495
PAY00006741,CUST000496,2020-10-16,6.99,Credit Card,Success,,SUB0000495
PAY00006742,CUST000496,2020-11-15,6.99,Net Banking,Success,,SUB0000495
PAY00006743,CUST000496,2020-12-15,6.99,PayPal,Success,,SUB0000496
PAY00006744,CUST000496,2021-01-14,6.99,PayPal,Success,,SUB0000496
PAY00006745,CUST000497,2025-05-14,6.99,PayPal,Success,,SUB0000496
PAY00006746,CUST000497,2025-06-13,6.99,Net Banking,Success,,SUB0000496
PAY00006747,CUST000497,2025-07-13,6.99,Gift Card,Failed,Insufficient funds,SUB0000496
PAY00006748,CUST000497,2025-08-12,6.99,PayPal,Success,,SUB0000496
PAY00006749,CUST000497,2025-09-11,6.99,UPI,Success,,SUB0000496
PAY00006750,CUST000497,2025-10-11,6.99,Mobile Wallet,Success,,SUB0000496
PAY00006751,CUST000497,2025-11-10,6.99,Gift Card,Success,,SUB0000496
PAY00006752,CUST000497,2025-12-10,6.99,Debit Card,Success,,SUB0000496
PAY00006753,CUST000497,2026-01-09,6.99,Debit Card,Success,,SUB0000496
PAY00006754,CUST000497,2026-02-08,6.99,PayPal,Success,,SUB0000496
PAY00006755,CUST000497,2026-03-10,6.99,Mobile Wallet,Success,,SUB0000496
PAY00006756,CUST000497,2026-04-09,6.99,Credit Card,Failed,Bank declined,SUB0000496
PAY00006757,CUST000497,2026-05-09,6.99,Gift Card,Success,,SUB0000496
PAY00006758,CUST000498,2021-10-23,22.99,UPI,Success,,SUB0000497
PAY00006759,CUST000498,2021-11-22,22.99,Debit Card,Success,,SUB0000497
PAY00006760,CUST000498,2021-12-22,22.99,Mobile Wallet,Success,,SUB0000497
PAY00006761,CUST000498,2022-01-21,22.99,Credit Card,Success,,SUB0000497
PAY00006762,CUST000498,2022-02-20,22.99,UPI,Success,,SUB0000497
PAY00006763,CUST000498,2022-03-22,22.99,Credit Card,Failed,Card reported lost/stolen,SUB0000497
PAY00006764,CUST000498,2022-04-21,22.99,UPI,Success,,SUB0000497
PAY00006765,CUST000498,2022-05-21,22.99,UPI,Success,,SUB0000497
PAY00006766,CUST000498,2022-06-20,22.99,Net Banking,Success,,SUB0000497
PAY00006767,CUST000498,2022-07-20,22.99,Gift Card,Success,,SUB0000497
PAY00006768,CUST000498,2022-08-19,22.99,Debit Card,Success,,SUB0000497
PAY00006769,CUST000498,2022-09-18,22.99,PayPal,Success,,SUB0000497
PAY00006770,CUST000498,2022-10-18,22.99,UPI,Success,,SUB0000497
PAY00006771,CUST000498,2022-11-17,22.99,Net Banking,Success,,SUB0000497
PAY00006772,CUST000498,2022-12-17,22.99,UPI,Success,,SUB0000497
PAY00006773,CUST000499,2024-02-02,22.99,Credit Card,Success,,SUB0000498
PAY00006774,CUST000499,2024-03-03,22.99,Debit Card,Success,,SUB0000498
PAY00006775,CUST000499,2024-04-02,22.99,Mobile Wallet,Success,,SUB0000498
PAY00006776,CUST000499,2024-05-02,22.99,Mobile Wallet,Failed,Bank declined,SUB0000498
PAY00006777,CUST000499,2024-06-01,22.99,Debit Card,Success,,SUB0000498
PAY00006778,CUST000499,2024-07-01,22.99,Credit Card,Success,,SUB0000498
PAY00006779,CUST000499,2024-07-31,22.99,PayPal,Success,,SUB0000498
PAY00006780,CUST000499,2024-08-30,22.99,UPI,Success,,SUB0000498
PAY00006781,CUST000499,2024-09-29,22.99,Debit Card,Success,,SUB0000498
PAY00006782,CUST000499,2024-10-29,22.99,PayPal,Success,,SUB0000498
PAY00006783,CUST000499,2024-11-28,22.99,Credit Card,Success,,SUB0000498
PAY00006784,CUST000499,2024-12-28,22.99,Debit Card,Success,,SUB0000498
PAY00006785,CUST000499,2025-01-27,22.99,Credit Card,Success,,SUB0000498
PAY00006786,CUST000499,2025-02-26,22.99,Gift Card,Success,,SUB0000498
PAY00006787,CUST000499,2025-03-28,22.99,Credit Card,Success,,SUB0000498
PAY00006788,CUST000500,2021-11-19,22.99,Debit Card,Success,,SUB0000499
PAY00006789,CUST000500,2021-12-19,22.99,Debit Card,Success,,SUB0000499
PAY00006790,CUST000500,2022-01-18,22.99,UPI,Success,,SUB0000499
PAY00006791,CUST000500,2022-02-17,22.99,Mobile Wallet,Success,,SUB0000499
PAY00006792,CUST000500,2022-03-19,22.99,Gift Card,Success,,SUB0000499
PAY00006793,CUST000500,2022-04-18,22.99,Debit Card,Success,,SUB0000499
PAY00006794,CUST000500,2022-05-18,0.01,UPI,Success,,SUB0000499
PAY00006795,CUST000500,2022-06-17,22.99,Debit Card,Success,,SUB0000499
PAY00006796,CUST000500,2022-07-17,22.99,Credit Card,Success,,SUB0000499
PAY00006797,CUST000500,2022-08-16,22.99,Debit Card,Success,,SUB0000499
PAY00006798,CUST000500,2022-09-15,22.99,Credit Card,Success,,SUB0000499
PAY00006799,CUST000500,2022-10-15,22.99,Credit Card,Success,,SUB0000499
PAY00006800,CUST000500,2022-11-14,22.99,Mobile Wallet,Success,,SUB0000499
PAY00006801,CUST000500,2022-12-14,22.99,Mobile Wallet,Success,,SUB0000499
PAY00006802,CUST000500,2023-01-13,22.99,Debit Card,Success,,SUB0000499
PAY00006803,CUST000501,2026-03-11,22.99,UPI,Success,,SUB0000500
PAY00006804,CUST000501,2026-04-10,22.99,Net Banking,Failed,Card reported lost/stolen,SUB0000500
PAY00006805,CUST000501,2026-05-10,22.99,Credit Card,Success,,SUB0000500
PAY00006806,CUST000502,2025-03-30,15.49,UPI,Success,,SUB0000500
PAY00006807,CUST000502,2025-04-29,15.49,Net Banking,Success,,SUB0000500
PAY00006808,CUST000502,2025-05-29,15.49,Mobile Wallet,Success,,SUB0000500
PAY00006809,CUST000502,2025-06-28,15.49,Debit Card,Success,,SUB0000500
PAY00006810,CUST000502,2025-07-28,15.49,Net Banking,Success,,SUB0000500
PAY00006811,CUST000502,2025-08-27,15.49,UPI,Success,,SUB0000500
PAY00006812,CUST000502,2025-09-26,15.49,PayPal,Success,,SUB0000500
PAY00006813,CUST000502,2025-10-26,15.49,Gift Card,Success,,SUB0000500
PAY00006814,CUST000502,2025-11-25,15.49,Credit Card,Success,,SUB0000500
PAY00006815,CUST000502,2025-12-25,15.49,Credit Card,Success,,SUB0000500
PAY00006816,CUST000502,2026-01-24,15.49,Net Banking,Success,,SUB0000500
PAY00006817,CUST000502,2026-02-23,15.49,Net Banking,Success,,SUB0000500
PAY00006818,CUST000502,2026-03-25,15.49,Credit Card,Success,,SUB0000501
PAY00006819,CUST000502,2026-04-24,15.49,UPI,Success,,SUB0000501
PAY00006820,CUST000502,2026-05-24,15.49,Credit Card,Success,,SUB0000501
PAY00006821,CUST000503,2019-01-12,6.99,Credit Card,Success,,SUB0000501
PAY00006822,CUST000503,2019-02-11,6.99,Debit Card,Success,,SUB0000501
PAY00006823,CUST000503,2019-03-13,6.99,Credit Card,Success,,SUB0000501
PAY00006824,CUST000503,2019-04-12,22.99,Credit Card,Success,,SUB0000501
PAY00006825,CUST000503,2019-05-12,6.99,Debit Card,Success,,SUB0000501
PAY00006826,CUST000503,2019-06-11,3.5,UPI,Success,,SUB0000501
PAY00006827,CUST000503,2019-07-11,6.99,Net Banking,Success,,SUB0000501
PAY00006828,CUST000503,2019-08-10,6.99,Debit Card,Success,,SUB0000501
PAY00006829,CUST000503,2019-09-09,6.99,Debit Card,Success,,SUB0000501
PAY00006830,CUST000503,2019-10-09,6.99,UPI,Success,,SUB0000501
PAY00006831,CUST000503,2019-11-08,6.99,Credit Card,Success,,SUB0000501
PAY00006832,CUST000503,2019-12-08,6.99,Credit Card,Success,,SUB0000501
PAY00006833,CUST000503,2020-01-07,6.99,Credit Card,Success,,SUB0000502
PAY00006834,CUST000503,2020-02-06,6.99,UPI,Success,,SUB0000502
PAY00006835,CUST000503,2020-03-07,6.99,Credit Card,Failed,Insufficient funds,SUB0000502
PAY00006836,CUST000504,2024-04-14,6.99,Mobile Wallet,Success,,SUB0000502
PAY00006837,CUST000504,2024-05-14,6.99,PayPal,Success,,SUB0000502
PAY00006838,CUST000504,2024-06-13,6.99,UPI,Success,,SUB0000502
PAY00006839,CUST000504,2024-07-13,6.99,Credit Card,Success,,SUB0000502
PAY00006840,CUST000504,2024-08-12,6.99,Credit Card,Failed,Card expired,SUB0000502
PAY00006841,CUST000504,2024-09-11,6.99,Debit Card,Success,,SUB0000502
PAY00006842,CUST000504,2024-10-11,6.99,Gift Card,Success,,SUB0000502
PAY00006843,CUST000504,2024-11-10,6.99,Mobile Wallet,Success,,SUB0000502
PAY00006844,CUST000504,2024-12-10,6.99,Credit Card,Success,,SUB0000502
PAY00006845,CUST000504,2025-01-09,6.99,Credit Card,Failed,Card reported lost/stolen,SUB0000502
PAY00006846,CUST000504,2025-02-08,6.99,Debit Card,Success,,SUB0000502
PAY00006847,CUST000504,2025-03-10,6.99,PayPal,Failed,Incorrect card details,SUB0000502
PAY00006848,CUST000504,2025-04-09,6.99,Credit Card,Success,,SUB0000503
PAY00006849,CUST000504,2025-05-09,6.99,Credit Card,Success,,SUB0000503
PAY00006850,CUST000504,2025-06-08,6.99,PayPal,Success,,SUB0000503
PAY00006851,CUST000505,2022-09-03,22.99,Debit Card,Success,,SUB0000503
PAY00006852,CUST000505,2022-10-03,22.99,UPI,Success,,SUB0000503
PAY00006853,CUST000505,2022-11-02,22.99,Debit Card,Success,,SUB0000503
PAY00006854,CUST000505,2022-12-02,22.99,Mobile Wallet,Success,,SUB0000503
PAY00006855,CUST000505,2023-01-01,22.99,Debit Card,Success,,SUB0000503
PAY00006856,CUST000505,2023-01-31,22.99,Credit Card,Failed,Insufficient funds,SUB0000503
PAY00006857,CUST000505,2023-03-02,22.99,PayPal,Success,,SUB0000503
PAY00006858,CUST000505,2023-04-01,22.99,Mobile Wallet,Success,,SUB0000503
PAY00006859,CUST000505,2023-05-01,22.99,Debit Card,Success,,SUB0000503
PAY00006860,CUST000505,2023-05-31,22.99,Debit Card,Success,,SUB0000503
PAY00006861,CUST000505,2023-06-30,22.99,Credit Card,Success,,SUB0000503
PAY00006862,CUST000505,2023-07-30,22.99,Net Banking,Success,,SUB0000503
PAY00006863,CUST000505,2023-08-29,22.99,Gift Card,Success,,SUB0000504
PAY00006864,CUST000505,2023-09-28,22.99,Debit Card,Success,,SUB0000504
PAY00006865,CUST000505,2023-10-28,22.99,UPI,Success,,SUB0000504
PAY00006866,CUST000506,2020-08-31,6.99,UPI,Success,,SUB0000504
PAY00006867,CUST000506,2020-09-30,6.99,Debit Card,Failed,Bank declined,SUB0000504
PAY00006868,CUST000506,2020-10-30,6.99,Debit Card,Success,,SUB0000504
PAY00006869,CUST000506,2020-11-29,6.99,Credit Card,Success,,SUB0000504
PAY00006870,CUST000506,2020-12-29,6.99,Debit Card,Success,,SUB0000504
